tanggal,id_kel,nama_provinsi,nama_kota,nama_kecamatan,nama_kelurahan,kategori,sub_kategori,jumlah
2021-05-22,3172051001,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,PROBABLE,Probable Meninggal,0
2021-05-22,3175011004,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,PROBABLE,Probable Meninggal,0
2021-05-22,3173071001,DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,PROBABLE,Probable Meninggal,0
2021-05-22,3174081001,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,PROBABLE,Probable Meninggal,0
2021-05-22,3172021003,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,PROBABLE,Probable Meninggal,0
2021-05-22,3171021001,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,PROBABLE,Probable Meninggal,0
2021-05-22,3174021006,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,PROBABLE,Probable Meninggal,0
2021-05-22,3174041001,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,PROBABLE,Probable Meninggal,0
2021-05-22,3171041003,DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,PROBABLE,Probable Meninggal,0
2021-05-22,3173061005,DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,PROBABLE,Probable Meninggal,0
2021-05-22,3171061002,DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,PROBABLE,Probable Meninggal,0
2021-05-22,3172061002,DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,PROBABLE,Probable Meninggal,0
2021-05-22,3172011004,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,PROBABLE,Probable Meninggal,0
2021-05-22,3174041006,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,PROBABLE,Probable Meninggal,0
2021-05-22,3174041005,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,PROBABLE,Probable Meninggal,0
2021-05-22,3175051005,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,PROBABLE,Probable Meninggal,0
2021-05-22,3173041009,DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,PROBABLE,Probable Meninggal,0
2021-05-22,3174031003,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,PROBABLE,Probable Meninggal,0
2021-05-22,3174081005,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,PROBABLE,Probable Meninggal,0
2021-05-22,3175061003,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,PROBABLE,Probable Meninggal,0
2021-05-22,3172011001,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,PROBABLE,Probable Meninggal,0
2021-05-22,3174101001,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,PROBABLE,Probable Meninggal,1
2021-05-22,3171071004,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,PROBABLE,Probable Meninggal,0
2021-05-22,3174071008,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,PROBABLE,Probable Meninggal,0
2021-05-22,3171011004,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,PROBABLE,Probable Meninggal,0
2021-05-22,3171011003,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,PROBABLE,Probable Meninggal,0
2021-05-22,3174101004,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,PROBABLE,Probable Meninggal,0
2021-05-22,3174101003,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,PROBABLE,Probable Meninggal,0
2021-05-22,3175081002,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,PROBABLE,Probable Meninggal,0
2021-05-22,3173031008,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,PROBABLE,Probable Meninggal,0
2021-05-22,3175011001,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,PROBABLE,Probable Meninggal,0
2021-05-22,3175021002,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,PROBABLE,Probable Meninggal,0
2021-05-22,3172011005,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,PROBABLE,Probable Meninggal,0
2021-05-22,3175071002,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,PROBABLE,Probable Meninggal,0
2021-05-22,3175071004,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,PROBABLE,Probable Meninggal,0
2021-05-22,3175071007,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,PROBABLE,Probable Meninggal,0
2021-05-22,3174061003,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,PROBABLE,Probable Meninggal,0
2021-05-22,3174051002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,PROBABLE,Probable Meninggal,0
2021-05-22,3175101003,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,PROBABLE,Probable Meninggal,0
2021-05-22,3101011003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU HARAPAN,PROBABLE,Probable Meninggal,0
2021-05-22,3101011002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU KELAPA,PROBABLE,Probable Meninggal,0
2021-05-22,3101011001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTARA,PULAU PANGGANG,PROBABLE,Probable Meninggal,0
2021-05-22,3101021003,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU PARI,PROBABLE,Probable Meninggal,0
2021-05-22,3101021002,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU TIDUNG,PROBABLE,Probable Meninggal,1
2021-05-22,3101021001,DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SELATAN,PULAU UNTUNG JAWA,PROBABLE,Probable Meninggal,0
2021-05-22,3174071007,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,PROBABLE,Probable Meninggal,0
2021-05-22,3175021001,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,PROBABLE,Probable Meninggal,0
2021-05-22,3175061005,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,PROBABLE,Probable Meninggal,0
2021-05-22,3174041004,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,PROBABLE,Probable Meninggal,0
2021-05-22,3175091005,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,PROBABLE,Probable Meninggal,0
2021-05-22,3172031006,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,PROBABLE,Probable Meninggal,0
2021-05-22,3172031004,DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,PROBABLE,Probable Meninggal,0
2021-05-22,3174071005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,PROBABLE,Probable Meninggal,0
2021-05-22,3173011003,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,PROBABLE,Probable Meninggal,0
2021-05-22,3175031004,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,PROBABLE,Probable Meninggal,0
2021-05-22,3174081003,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,PROBABLE,Probable Meninggal,0
2021-05-22,3175061002,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,PROBABLE,Probable Meninggal,0
2021-05-22,3175021005,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,PROBABLE,Probable Meninggal,0
2021-05-22,3171051003,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,PROBABLE,Probable Meninggal,1
2021-05-22,3173041010,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,PROBABLE,Probable Meninggal,0
2021-05-22,3172041006,DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,PROBABLE,Probable Meninggal,0
2021-05-22,3174071004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,PROBABLE,Probable Meninggal,0
2021-05-22,3173061002,DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,PROBABLE,Probable Meninggal,0
2021-05-22,3172041007,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,PROBABLE,Probable Meninggal,0
2021-05-22,3172041005,DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,PROBABLE,Probable Meninggal,0
2021-05-22,3174071006,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,PROBABLE,Probable Meninggal,0
2021-05-22,3171041001,DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,PROBABLE,Probable Meninggal,0
2021-05-22,3171031004,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,PROBABLE,Probable Meninggal,1
2021-05-22,3174021001,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,PROBABLE,Probable Meninggal,0
2021-05-22,3175101005,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,PROBABLE,Probable Meninggal,0
2021-05-22,3173071002,DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,PROBABLE,Probable Meninggal,0
2021-05-22,3173081004,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,PROBABLE,Probable Meninggal,0
2021-05-22,3174091002,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,PROBABLE,Probable Meninggal,0
2021-05-22,3173051003,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,PROBABLE,Probable Meninggal,0
2021-05-22,3173051002,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,PROBABLE,Probable Meninggal,0
2021-05-22,3172041002,DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,PROBABLE,Probable Meninggal,0
2021-05-22,3171031007,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,PROBABLE,Probable Meninggal,0
2021-05-22,3172021004,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,PROBABLE,Probable Meninggal,0
2021-05-22,3172021006,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,PROBABLE,Probable Meninggal,0
2021-05-22,3172021002,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,PROBABLE,Probable Meninggal,0
2021-05-22,3175091004,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,PROBABLE,Probable Meninggal,0
2021-05-22,3173031001,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,PROBABLE,Probable Meninggal,1
2021-05-22,3173041001,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,PROBABLE,Probable Meninggal,0
2021-05-22,3173041004,DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,PROBABLE,Probable Meninggal,0
2021-05-22,3171081004,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,PROBABLE,Probable Meninggal,0
2021-05-22,3173031004,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,PROBABLE,Probable Meninggal,0
2021-05-22,3174091005,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,PROBABLE,Probable Meninggal,0
2021-05-22,3173021005,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,PROBABLE,Probable Meninggal,0
2021-05-22,3173021002,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,PROBABLE,Probable Meninggal,0
2021-05-22,3172021001,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,PROBABLE,Probable Meninggal,0
2021-05-22,3174011002,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,PROBABLE,Probable Meninggal,0
2021-05-22,3174011001,DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,PROBABLE,Probable Meninggal,1
2021-05-22,3173061003,DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,PROBABLE,Probable Meninggal,0
2021-05-22,3174031004,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,PROBABLE,Probable Meninggal,1
2021-05-22,3173021003,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,PROBABLE,Probable Meninggal,0
2021-05-22,3172031005,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,PROBABLE,Probable Meninggal,0
2021-05-22,3172031002,DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,PROBABLE,Probable Meninggal,0
2021-05-22,3175061006,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,PROBABLE,Probable Meninggal,0
2021-05-22,3174101005,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,PROBABLE,Probable Meninggal,0
2021-05-22,3175011006,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,PROBABLE,Probable Meninggal,0
2021-05-22,3175011002,DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,PROBABLE,Probable Meninggal,0
2021-05-22,3171031008,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,PROBABLE,Probable Meninggal,0
2021-05-22,3172021007,DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,PROBABLE,Probable Meninggal,0
2021-05-22,3173021007,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,PROBABLE,Probable Meninggal,0
2021-05-29,3172051003,DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,PROBABLE,Probable Meninggal,0
2021-05-29,3173041007,DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,PROBABLE,Probable Meninggal,2
2021-05-29,3175041005,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,PROBABLE,Probable Meninggal,0
2021-05-29,3175031003,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,PROBABLE,Probable Meninggal,0
2021-05-29,3175101006,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,PROBABLE,Probable Meninggal,0
2021-05-29,3174031002,DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,PROBABLE,Probable Meninggal,1
2021-05-29,3175051002,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,PROBABLE,Probable Meninggal,0
2021-05-29,3175041004,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,PROBABLE,Probable Meninggal,0
2021-05-29,3171071002,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,PROBABLE,Probable Meninggal,0
2021-05-29,3175031002,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,PROBABLE,Probable Meninggal,0
2021-05-29,3174101002,DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,PROBABLE,Probable Meninggal,0
2021-05-29,3174011005,DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,PROBABLE,Probable Meninggal,0
2021-05-29,3171041006,DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,PROBABLE,Probable Meninggal,0
2021-05-29,3175061007,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,PROBABLE,Probable Meninggal,0
2021-05-29,3175061004,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,PROBABLE,Probable Meninggal,2
2021-05-29,3175041007,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,PROBABLE,Probable Meninggal,0
2021-05-29,3175101008,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,PROBABLE,Probable Meninggal,0
2021-05-29,3171031006,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,PROBABLE,Probable Meninggal,1
2021-05-29,3171051002,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,PROBABLE,Probable Meninggal,1
2021-05-29,3171051001,DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,PROBABLE,Probable Meninggal,1
2021-05-29,3173011001,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,PROBABLE,Probable Meninggal,0
2021-05-29,3173011006,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,PROBABLE,Probable Meninggal,0
2021-05-29,3175091002,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,PROBABLE,Probable Meninggal,0
2021-05-29,3171011002,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,PROBABLE,Probable Meninggal,0
2021-05-29,3174091003,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,PROBABLE,Probable Meninggal,0
2021-05-29,3175051003,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,PROBABLE,Probable Meninggal,0
2021-05-29,3171061003,DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,PROBABLE,Probable Meninggal,0
2021-05-29,3174081006,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,PROBABLE,Probable Meninggal,0
2021-05-29,3174061001,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,PROBABLE,Probable Meninggal,1
2021-05-29,3174041003,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,PROBABLE,Probable Meninggal,0
2021-05-29,3175101002,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,PROBABLE,Probable Meninggal,0
2021-05-29,3175041006,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,PROBABLE,Probable Meninggal,0
2021-05-29,3172041001,DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,PROBABLE,Probable Meninggal,0
2021-05-29,3175101001,DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,PROBABLE,Probable Meninggal,1
2021-05-29,3174091006,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,PROBABLE,Probable Meninggal,0
2021-05-29,3174061005,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,PROBABLE,Probable Meninggal,0
2021-05-29,3174071010,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,PROBABLE,Probable Meninggal,0
2021-05-29,3175021003,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,PROBABLE,Probable Meninggal,1
2021-05-29,3175031007,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,PROBABLE,Probable Meninggal,0
2021-05-29,3175031008,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,PROBABLE,Probable Meninggal,0
2021-05-29,3175031005,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,PROBABLE,Probable Meninggal,0
2021-05-29,3175081005,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,PROBABLE,Probable Meninggal,0
2021-05-29,3175031006,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,PROBABLE,Probable Meninggal,0
2021-05-29,3174051003,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,PROBABLE,Probable Meninggal,0
2021-05-29,3175091001,DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,PROBABLE,Probable Meninggal,0
2021-05-29,3175041003,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,PROBABLE,Probable Meninggal,0
2021-05-29,3175071001,DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,PROBABLE,Probable Meninggal,0
2021-05-29,3174081004,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,PROBABLE,Probable Meninggal,0
2021-05-29,3173051005,DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,PROBABLE,Probable Meninggal,0
2021-05-29,3173011002,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,PROBABLE,Probable Meninggal,0
2021-05-29,3171011006,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,PROBABLE,Probable Meninggal,0
2021-05-29,3173041011,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,PROBABLE,Probable Meninggal,0
2021-05-29,3173041003,DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,PROBABLE,Probable Meninggal,0
2021-05-29,3171081003,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,PROBABLE,Probable Meninggal,0
2021-05-29,3171011001,DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,PROBABLE,Probable Meninggal,0
2021-05-29,3174061004,DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,PROBABLE,Probable Meninggal,0
2021-05-29,3174071009,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,PROBABLE,Probable Meninggal,0
2021-05-29,3175051001,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,PROBABLE,Probable Meninggal,0
2021-05-29,3171071001,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,PROBABLE,Probable Meninggal,0
2021-05-29,3173031007,DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,PROBABLE,Probable Meninggal,0
2021-05-29,3171061004,DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,PROBABLE,Probable Meninggal,1
2021-05-29,3173021001,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,PROBABLE,Probable Meninggal,0
2021-05-29,3174051005,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,PROBABLE,Probable Meninggal,0
2021-05-29,3174051004,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,PROBABLE,Probable Meninggal,0
2021-05-29,3174021007,DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,PROBABLE,Probable Meninggal,0
2021-05-29,3174071002,DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,PROBABLE,Probable Meninggal,0
2021-05-29,3171031005,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,PROBABLE,Probable Meninggal,0
2021-05-29,3171021004,DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,PROBABLE,Probable Meninggal,1
2021-05-29,3175081004,DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,PROBABLE,Probable Meninggal,0
2021-05-29,3171031003,DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,PROBABLE,Probable Meninggal,0
2021-05-29,3174091001,DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,PROBABLE,Probable Meninggal,0
2021-05-29,3175021007,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,PROBABLE,Probable Meninggal,0
2021-05-29,3174041002,DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,PROBABLE,Probable Meninggal,0
2021-05-29,3173071004,DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,PROBABLE,Probable Meninggal,0
2021-05-29,3175061001,DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,PROBABLE,Probable Meninggal,1
2021-05-29,3175021004,DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,PROBABLE,Probable Meninggal,1
2021-05-29,3173021004,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,PROBABLE,Probable Meninggal,0
2021-05-29,3173021006,DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,PROBABLE,Probable Meninggal,0
2021-05-29,3173041006,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,PROBABLE,Probable Meninggal,0
2021-05-29,3173041008,DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,PROBABLE,Probable Meninggal,0
2021-05-29,3173081005,DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,PROBABLE,Probable Meninggal,0
2021-05-29,3171081001,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,PROBABLE,Probable Meninggal,0
2021-05-29,3173041002,DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,PROBABLE,Probable Meninggal,0
2021-05-29,3172041004,DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,PROBABLE,Probable Meninggal,0
2021-05-29,3174081002,DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,PROBABLE,Probable Meninggal,0
2021-05-29,3173061001,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,PROBABLE,Probable Meninggal,0
2021-05-29,3175051004,DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,PROBABLE,Probable Meninggal,0
2021-05-29,3173061004,DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,PROBABLE,Probable Meninggal,0
2021-05-29,3172011002,DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,PROBABLE,Probable Meninggal,0
2021-05-29,3171071007,DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,PROBABLE,Probable Meninggal,0
2021-05-29,3175031001,DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,PROBABLE,Probable Meninggal,0
2021-05-29,3171081002,DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,PROBABLE,Probable Meninggal,0
2021-05-29,3175041002,DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,PROBABLE,Probable Meninggal,0
2021-05-29,3173011005,DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,PROBABLE,Probable Meninggal,0
